           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
       YI6_TV18         KICKER        275.926        11.7004      -0.584658        2.10927        46.4536        2.02415        1.77095        1.07934      0.0464785   -2.56557e-05    7.52678e-07
       DRIFT_44          DRIFT        277.502        13.8284      -0.765419        2.12904        40.3453         1.8512        1.77675        1.15259      0.0464785   -2.44693e-05    7.52678e-07
    YI6_DH18_E1           MULT        277.502        13.8284      -0.765419        2.12904        40.3453         1.8512        1.77675        1.15259      0.0464785   -2.44693e-05    7.52678e-07
       YI6_DH18          SBEND        286.943        38.4609       -1.84246        2.19615        15.1716       0.815311        1.83906        1.77411      0.0851726   -1.73636e-05    7.52678e-07
    YI6_DH18_E2           MULT        286.943        38.4609       -1.84246        2.19615        15.1716       0.815311        1.83906        1.77411      0.0851726   -1.73636e-05    7.52673e-07
       DRIFT_36          DRIFT        287.957        42.3156       -1.95835        2.20015        13.6308       0.704031        1.85029        1.86049      0.0851726   -1.66003e-05    7.52673e-07
       YI6_BH19          DRIFT        287.957        42.3156       -1.95835        2.20015        13.6308       0.704031        1.85029        1.86049      0.0851726   -1.66003e-05    7.52673e-07
       DRIFT_19          DRIFT        288.183        43.2075        -1.9842        2.20099        13.3178       0.679208        1.85296        1.87976      0.0851726     -1.643e-05    7.52673e-07
      YI6_SXF19           SEXT        288.933         46.248       -2.06989        2.20366        12.3608       0.596913        1.86227        1.94364      0.0851726   -1.58655e-05    7.52644e-07
       DRIFT_20          DRIFT        289.064        46.7925       -2.08487        2.20411        12.2062       0.582533        1.86397         1.9548      0.0851726   -1.57669e-05    7.52644e-07
       YI6_QF19           QUAD        290.174        46.9174        1.97603        2.20782        12.1777      -0.556079        1.87871        1.95477     -0.0852235   -1.56807e-05   -5.96227e-07
       DRIFT_21          DRIFT         290.72        44.7936        1.91903        2.20971        12.8161      -0.614699        1.88566         1.9083     -0.0852235   -1.60058e-05   -5.96227e-07
       YI6_TH19         KICKER         290.72        44.7936        1.91903        2.20971        12.8161      -0.614699        1.88566         1.9083     -0.0852235   -1.60058e-05   -5.96227e-07
       DRIFT_45          DRIFT        292.296        39.0038        1.75425        2.21572        15.0209      -0.784154        1.90378        1.77397     -0.0852235   -1.69456e-05   -5.96227e-07
    YI6_DH19_E1           MULT        292.296        39.0038        1.75425        2.21572        15.0209      -0.784154        1.90378        1.77397     -0.0852235   -1.69456e-05   -5.96228e-07
       YI6_DH19          SBEND        301.736         15.168       0.769277        2.27914        39.4087       -1.79912         1.9672        1.15198     -0.0465293   -2.25743e-05   -5.96228e-07
    YI6_DH19_E2           MULT        301.736         15.168       0.769277        2.27914        39.4087       -1.79912         1.9672        1.15198     -0.0465293   -2.25743e-05   -5.96232e-07
       DRIFT_36          DRIFT        302.751        13.7156       0.662847        2.29034        43.1685       -1.90815        1.97112        1.10479     -0.0465293    -2.3179e-05   -5.96232e-07
       YI6_BV20          DRIFT        302.751        13.7156       0.662847        2.29034        43.1685       -1.90815        1.97112        1.10479     -0.0465293    -2.3179e-05   -5.96232e-07
       DRIFT_19          DRIFT        302.977         13.421       0.639105          2.293        44.0373       -1.93247        1.97194        1.09426     -0.0465293   -2.33139e-05   -5.96232e-07
      YI6_SXD20           SEXT        303.727        12.5214       0.560398        2.30221        46.9965        -2.0131        1.97457        1.05937     -0.0465293    -2.3761e-05   -5.96179e-07
       DRIFT_20          DRIFT        303.858        12.3763       0.546645        2.30388         47.526       -2.02719        1.97501        1.05327     -0.0465293   -2.38392e-05   -5.96179e-07
       YI6_QD20           QUAD        304.968         12.479      -0.642193        2.31835        47.3187         2.2077        1.97867        1.05325      0.0464992   -2.33215e-05    1.52114e-06
       DRIFT_21          DRIFT        305.513         13.213      -0.703906        2.32511        44.9481        2.14002        1.98055        1.07861      0.0464992   -2.24922e-05    1.52114e-06
       YI6_TV20         KICKER        305.513         13.213      -0.703906        2.32511        44.9481        2.14002        1.98055        1.07861      0.0464992   -2.24922e-05    1.52114e-06
       DRIFT_46          DRIFT        307.089        15.7131      -0.882304        2.34256        38.5104        1.94436        1.98658         1.1519      0.0464992   -2.00946e-05    1.52114e-06
    YI6_DH20_E1           MULT        307.089        15.7131      -0.882304        2.34256        38.5104        1.94436        1.98658         1.1519      0.0464992   -2.00946e-05    1.52114e-06
       YI6_DH20          SBEND         316.53         42.414       -1.94455        2.40213        12.8622       0.772433         2.0563        1.77361      0.0851933   -5.73414e-06    1.52114e-06
    YI6_DH20_E2           MULT         316.53         42.414       -1.94455        2.40213        12.8622       0.772433         2.0563        1.77361      0.0851933   -5.73414e-06    1.52113e-06
       DRIFT_36          DRIFT        317.544        46.4742       -2.05888        2.40576        11.4231       0.646539        2.06964        1.86001      0.0851933   -4.19147e-06    1.52113e-06
       YI7_BH21          DRIFT        317.544        46.4742       -2.05888        2.40576        11.4231       0.646539        2.06964        1.86001      0.0851933   -4.19147e-06    1.52113e-06
       DRIFT_19          DRIFT         317.77        47.4115       -2.08438        2.40653        11.1369       0.618456        2.07283        1.87928      0.0851933   -3.84735e-06    1.52113e-06
      YI7_SXF21           SEXT         318.52        50.6015       -2.16893        2.40897        10.2791       0.525355        2.08399        1.94318      0.0851933   -2.70651e-06    1.52113e-06
       DRIFT_20          DRIFT        318.651        51.1719        -2.1837        2.40938        10.1435       0.509087        2.08604        1.95434      0.0851933   -2.50717e-06    1.52113e-06
       YI7_QF21           QUAD        319.761        51.0934        2.25208        2.41278        10.1026      -0.471122        2.10381        1.95436     -0.0851648   -9.12872e-07    1.37443e-06
       DRIFT_21          DRIFT        320.307        48.6729        2.18728        2.41452        10.6524      -0.537072        2.11217        1.90792     -0.0851648   -1.63467e-07    1.37443e-06
       YI7_TH21         KICKER        320.307        48.6729        2.18728        2.41452        10.6524      -0.537072        2.11217        1.90792     -0.0851648   -1.63467e-07    1.37443e-06
       DRIFT_47          DRIFT        321.883         42.073        1.99997        2.42006        12.6459      -0.727719        2.13386        1.77368     -0.0851648    2.00289e-06    1.37443e-06
    YI7_DH20_E1           MULT        321.883         42.073        1.99997        2.42006        12.6459      -0.727719        2.13386        1.77368     -0.0851648    2.00289e-06    1.37443e-06
       YI7_DH20          SBEND        331.323        14.8716        0.87988        2.48164        37.1663        -1.8696        2.20556        1.15224     -0.0464706    1.49784e-05    1.37443e-06
    YI7_DH20_E2           MULT        331.323        14.8716        0.87988        2.48164        37.1663        -1.8696        2.20556        1.15224     -0.0464706    1.49784e-05    1.37444e-06
       DRIFT_36          DRIFT        332.338        13.2096       0.758891        2.49317        41.0829       -1.99227        2.20969        1.10512     -0.0464706    1.63723e-05    1.37444e-06
       YI7_BV20          DRIFT        332.338        13.2096       0.758891        2.49317        41.0829       -1.99227        2.20969        1.10512     -0.0464706    1.63723e-05    1.37444e-06
       DRIFT_19          DRIFT        332.564        12.8724       0.731901        2.49593        41.9905       -2.01963        2.21056         1.0946     -0.0464706    1.66832e-05    1.37444e-06
      YI7_SXD20           SEXT        333.314        11.8416       0.642426         2.5056         45.088       -2.11035         2.2133        1.05975     -0.0464706     1.7714e-05     1.3744e-06
       DRIFT_20          DRIFT        333.445        11.6753       0.626792        2.50738        45.6432        -2.1262        2.21376        1.05366     -0.0464706    1.78941e-05     1.3744e-06
       YI7_QD20           QUAD        334.555        11.5348      -0.496057        2.52287        45.8376        1.95684        2.21756        1.05373      0.0465962    1.85176e-05   -2.60332e-07
       DRIFT_21          DRIFT          335.1        12.1079      -0.554959        2.53022         43.735        1.89939         2.2195        1.07913      0.0465962    1.83756e-05   -2.60332e-07
       YI7_TV20         KICKER          335.1        12.1079      -0.554959        2.53022         43.735        1.89939         2.2195        1.07913      0.0465962    1.83756e-05   -2.60332e-07
       DRIFT_48          DRIFT        336.676        14.1257       -0.72523        2.54945        38.0092        1.73333        2.22566        1.15258      0.0465962    1.79653e-05   -2.60332e-07
    YI7_DH19_E1           MULT        336.676        14.1257       -0.72523        2.54945        38.0092        1.73333        2.22566        1.15258      0.0465962    1.79653e-05   -2.60331e-07
       YI7_DH19          SBEND        346.117        37.4069       -1.73959        2.61679        14.6714       0.738716        2.29111         1.7752      0.0852902    1.55076e-05   -2.60331e-07
