           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
       DRIFT_20          DRIFT        333.445        11.8366       0.567879        2.50733        46.7186       -2.10355        2.20215        1.05316     -0.0464463              0              0
       YI7_QD20           QUAD        334.555        11.8425      -0.573362        2.52252        46.7574        2.06974        2.20587        1.05323      0.0465761              0              0
       DRIFT_21          DRIFT          335.1        12.5011      -0.634539        2.52966        44.5339        2.00812        2.20777        1.07862      0.0465761              0              0
       YI7_TV20         KICKER          335.1        12.5011      -0.634539        2.52966        44.5339        2.00812        2.20777        1.07862      0.0465761              0              0
       DRIFT_48          DRIFT        336.676        14.7802       -0.81139        2.54815        38.4843           1.83        2.21383        1.15204      0.0465761              0              0
    YI7_DH19_E1           MULT        336.676        14.7802       -0.81139        2.54815        38.4843           1.83        2.21383        1.15204      0.0465761              0              0
       YI7_DH19          SBEND        346.117        40.0574       -1.86475        2.61155        14.0031       0.763165        2.28049        1.77447      0.0852702              0              0
    YI7_DH19_E2           MULT        346.117        40.0574       -1.86475        2.61155        14.0031       0.763165        2.28049        1.77447      0.0852702              0              0
       DRIFT_36          DRIFT        347.131        43.9547        -1.9781         2.6154        12.5714        0.64856        2.29267        1.86095      0.0852702              0              0
       YI7_BH19          DRIFT        347.131        43.9547        -1.9781         2.6154        12.5714        0.64856        2.29267        1.86095      0.0852702              0              0
       DRIFT_19          DRIFT        347.357        44.8554       -2.00339        2.61621        12.2837       0.622995        2.29556        1.88024      0.0852702              0              0
      YI7_SXF19           SEXT        348.107        47.9234       -2.08722        2.61879        11.4128       0.538242        2.30565        1.94419      0.0852703              0              0
       DRIFT_20          DRIFT        348.238        48.4723       -2.10187        2.61922        11.2737       0.523433        2.30749        1.95537      0.0852703              0              0
       YI7_QF19           QUAD        349.348        48.4733        2.10099        2.62281        11.2968      -0.544893        2.32342        1.95542     -0.0851819              0              0
       DRIFT_21          DRIFT        349.894        46.2154        2.04009        2.62464        11.9251       -0.60749         2.3309        1.90897     -0.0851819              0              0
       YI7_TH19         KICKER        349.894        46.2154        2.04009        2.62464        11.9251       -0.60749         2.3309        1.90897     -0.0851819              0              0
       DRIFT_49          DRIFT         351.47        40.0618        1.86404        2.63047        14.1254      -0.788442        2.35028        1.77471     -0.0851819              0              0
    YI7_DH18_E1           MULT         351.47        40.0618        1.86404        2.63047        14.1254      -0.788442        2.35028        1.77471     -0.0851819              0              0
